Date;Open;High;Low;Close;Adj Close;Volume
2022-03-19;9.265190;9.391927;8.429461;8.780990;8.780990;417245
2022-03-20;8.781162;9.324982;8.287644;9.167059;9.167059;367758
2022-03-21;9.166674;9.882355;6.658164;8.647760;8.647760;401364
2022-03-22;8.646974;8.941632;7.357227;7.372739;7.372739;379842
2022-03-23;7.373701;8.873187;7.346450;7.990943;7.990943;396229
2022-03-24;7.989771;9.168674;7.510046;9.064449;9.064449;375536
2022-03-25;9.065198;9.300218;7.590675;8.040172;8.040172;409473
2022-03-26;8.040375;9.324704;7.607422;8.853763;8.853763;396866
2022-03-27;8.854663;8.975493;7.669704;8.865555;8.865555;439173
2022-03-28;8.865819;9.083673;8.060882;8.376681;8.376681;406865
2022-03-29;8.371804;9.021860;8.139340;8.240480;8.240480;442419
2022-03-30;8.238947;21.918747;8.126890;16.607986;16.607986;471628
2022-03-31;16.607824;16.607824;10.083149;11.239788;11.239788;514791
2022-04-01;11.243485;13.817434;9.217848;11.190275;11.190275;414754
2022-04-02;11.190286;13.898318;10.331611;12.349693;12.349693;402493
2022-04-03;12.347050;13.881072;11.585795;12.717736;12.717736;456836
2022-04-04;12.715472;13.388161;11.842204;12.371787;12.371787;361120
2022-04-05;12.372274;13.453178;11.613881;12.370008;12.370008;394347
2022-04-06;12.366878;19.959200;11.574768;15.504702;15.504702;482757
2022-04-07;15.504982;19.434774;12.234493;12.425679;12.425679;448129
2022-04-08;12.425558;16.191931;12.391886;13.392698;13.392698;413308
2022-04-09;13.390964;14.620940;11.094549;14.245682;14.245682;366434
2022-04-10;14.245276;14.245276;11.649579;11.867342;11.867342;454492
2022-04-11;11.865340;13.442667;9.452957;10.195770;10.195770;414845
2022-04-12;10.198570;11.099397;8.649888;9.391584;9.391584;369244
2022-04-13;9.390752;10.263868;8.616217;10.017131;10.017131;379011
2022-04-14;10.015548;11.517469;9.032594;9.936158;9.936158;310582
2022-04-15;9.937122;10.018010;9.021088;9.554007;9.554007;341842
2022-04-16;9.553737;11.207162;9.076659;10.317363;10.317363;385232
2022-04-17;10.315688;11.111387;9.174694;9.639869;9.639869;367920
2022-04-18;9.640900;11.212268;9.409086;10.755251;10.755251;417260
2022-04-19;10.755761;11.208684;9.831487;10.489153;10.489153;401634
2022-04-20;10.488898;11.215710;10.310943;10.672906;10.672906;368575
2022-04-21;10.672167;11.476586;10.248725;10.553659;10.553659;395091
2022-04-22;10.553268;10.866457;9.548973;9.573605;9.573605;420993
2022-04-23;9.573223;10.570201;8.683450;9.593162;9.593162;437290
2022-04-24;9.591227;9.805240;8.672493;8.817616;8.817616;368553
2022-04-25;8.818294;9.898536;7.811000;9.205740;9.205740;443867
2022-04-26;9.209026;10.061231;7.623943;8.448835;8.448835;392706
2022-04-27;8.449437;9.376519;6.355809;6.358007;6.358007;414453
2022-04-28;6.357993;9.184570;5.573291;9.184570;9.184570;406137
2022-04-29;9.183584;9.818332;7.955142;8.292489;8.292489;407583
2022-04-30;8.291645;9.238777;7.929239;8.316200;8.316200;352134
2022-05-01;8.315846;10.859021;7.619417;10.170877;10.170877;436399
2022-05-02;10.171743;11.517576;8.776158;9.803290;9.803290;417495
2022-05-03;9.803012;11.493894;7.586152;7.592662;7.592662;400379
2022-05-04;7.592347;10.208906;7.358288;8.574997;8.574997;422786
2022-05-05;8.574462;10.490410;8.284072;8.699713;8.699713;413562
2022-05-06;8.699289;9.975693;7.964090;8.034770;8.034770;384869
2022-05-07;8.035123;9.712342;6.993918;7.499330;7.499330;422572
2022-05-08;7.499499;8.386034;7.035708;7.864492;7.864492;373438
2022-05-09;7.864668;8.025320;6.281934;6.801845;6.801845;323856
2022-05-10;6.796707;7.419846;4.955748;5.544956;5.544956;387939
2022-05-11;5.545559;6.206791;3.658121;5.317738;5.317738;322315
2022-05-12;5.317808;5.475513;2.012002;2.196923;2.196923;307933
2022-05-13;2.195685;5.564390;2.183315;3.295901;3.295901;252837
2022-05-14;3.296184;5.078005;3.261787;4.832727;4.832727;296751
2022-05-15;4.832338;4.964853;3.272318;4.676849;4.676849;265460
2022-05-16;4.676740;4.676890;3.332135;3.667271;3.667271;261479
2022-05-17;3.667208;4.488891;3.391785;4.430836;4.430836;283361
2022-05-18;4.430636;4.449253;3.169917;3.677198;3.677198;243133
2022-05-19;3.677209;4.904526;3.260362;3.797188;3.797188;280208
2022-05-20;3.796785;3.995278;3.007547;3.248820;3.248820;342679
2022-05-21;3.248743;3.605088;2.220272;3.436609;3.436609;271965
2022-05-22;3.436634;4.004346;2.256815;2.586025;2.586025;261187
2022-05-23;2.584775;4.817194;2.487042;4.801734;4.801734;300616
2022-05-24;4.801956;5.348460;3.556679;4.731359;4.731359;292196
2022-05-25;4.732666;4.981062;3.708116;4.054840;4.054840;267612
